Z daughter, A daughter, element daughter, Z parent, A parent, element parent, metastable, independent thermal FY jeff3.1.1, unc, independent fast FY jeff3.1.1, unc, independent 14MeV FY jeff3.1.1, unc,Extraction date
60,156,Nd,92,235,U,0,4.5717E-05,1.0717E-05,5.8091E-05,1.5803E-05,0.00022144,4.8997E-05,2021-04-28
60,157,Nd,92,235,U,0,5.4085E-06,1.8273E-06,1.1804E-05,4.4901E-06,5.6026E-05,1.9721E-05,2021-04-28
60,158,Nd,92,235,U,0,3.1826E-07,1.2591E-07,1.5807E-06,6.1761E-07,2.033E-05,7.3572E-06,2021-04-28
60,159,Nd,92,235,U,0,1.972E-08,7.4824E-09,9.8506E-08,3.9854E-08,3.0806E-06,1.1156E-06,2021-04-28
60,160,Nd,92,235,U,0,5.2971E-10,2.1103E-10,2.8652E-09,1.1444E-09,6.5422E-07,2.5848E-07,2021-04-28
60,161,Nd,92,235,U,0,6.4193E-12,2.3482E-12,4.1101E-11,1.5335E-11,6.3527E-08,2.3026E-08,2021-04-28
61,147,Pm,92,235,U,0,3.4699E-11,1.2344E-11,3.0868E-12,1.1317E-12,1.4466E-08,5.2073E-09,2021-04-28
61,148,Pm,92,235,U,0,4.4431E-10,1.6668E-10,6.5339E-11,2.4349E-11,1.0594E-08,4.0109E-09,2021-04-28
61,148,Pm,92,235,U,1,1.0407E-09,3.9042E-10,1.781E-10,6.6371E-11,4.784E-08,1.8112E-08,2021-04-28
61,149,Pm,92,235,U,0,4.7103E-08,1.7315E-08,9.9961E-09,3.8165E-09,8.7926E-07,3.3526E-07,2021-04-28
61,150,Pm,92,235,U,0,6.1255E-07,2.2311E-07,2.0057E-07,7.6509E-08,4.4711E-06,1.7149E-06,2021-04-28
61,151,Pm,92,235,U,0,6.7418E-06,2.4992E-06,2.5039E-06,1.0103E-06,2.8655E-05,1.114E-05,2021-04-28
61,152,Pm,92,235,U,0,4.7339E-06,1.9119E-06,3.0503E-06,1.1971E-06,7.9101E-06,3.0073E-06,2021-04-28
61,152,Pm,92,235,U,1,9.453E-06,3.8179E-06,6.4128E-06,2.5167E-06,1.9093E-05,7.2591E-06,2021-04-28
61,152,Pm,92,235,U,14,1.0456E-05,4.2229E-06,8.3767E-06,3.2875E-06,4.2936E-05,1.6324E-05,2021-04-28
61,153,Pm,92,235,U,0,5.2997E-05,3.0381E-05,6.5741E-05,2.3394E-05,0.0002223,7.4618E-05,2021-04-28
61,154,Pm,92,235,U,0,2.8359E-05,1.7256E-05,8.2605E-05,2.8103E-05,0.00011477,4.149E-05,2021-04-28
61,154,Pm,92,235,U,1,2.8359E-05,1.7256E-05,8.2605E-05,2.8103E-05,0.00011477,4.149E-05,2021-04-28
61,155,Pm,92,235,U,0,9.0557E-05,2.8639E-05,0.00017468,5.3554E-05,0.00036433,9.9168E-05,2021-04-28
61,156,Pm,92,235,U,0,6.0885E-05,1.2302E-05,0.00010472,1.7158E-05,0.00022487,4.9156E-05,2021-04-28
61,157,Pm,92,235,U,0,3.1929E-05,6.7843E-06,7.7012E-05,1.5417E-05,0.0002095,4.2586E-05,2021-04-28
61,158,Pm,92,235,U,0,4.3318E-06,1.4926E-06,2.7668E-05,7.756E-06,8.6184E-05,2.3507E-05,2021-04-28
61,159,Pm,92,235,U,0,1.152E-06,4.067E-07,7.0933E-06,2.4917E-06,4.9011E-05,1.2587E-05,2021-04-28
61,160,Pm,92,235,U,0,7.6675E-08,3.0114E-08,6.2691E-07,2.4155E-07,1.2149E-05,4.3956E-06,2021-04-28
61,161,Pm,92,235,U,0,4.31E-09,1.571E-09,4.1068E-08,1.5187E-08,4.6023E-06,1.5619E-06,2021-04-28
61,162,Pm,92,235,U,0,1.3E-10,4.9985E-11,1.4982E-09,5.8949E-10,7.22E-07,2.732E-07,2021-04-28
61,163,Pm,92,235,U,0,2.9534E-12,1.1675E-12,3.57E-11,1.4036E-11,1.4645E-07,5.7101E-08,2021-04-28
62,147,Sm,92,235,U,0,0,0,0,0,1.0721E-12,3.8592E-13,2021-04-28
62,148,Sm,92,235,U,0,0,0,0,0,1.9819E-11,7.5033E-12,2021-04-28
62,149,Sm,92,235,U,0,2.424E-12,8.909E-13,0,0,4.0513E-10,1.5449E-10,2021-04-28
62,150,Sm,92,235,U,0,1.6394E-10,5.9595E-11,8.2585E-12,3.15E-12,9.1231E-09,3.5007E-09,2021-04-28
62,151,Sm,92,235,U,0,5.2127E-09,1.8895E-09,3.7339E-10,1.5051E-10,7.8182E-08,3.0512E-08,2021-04-28
62,152,Sm,92,235,U,0,1.0029E-07,3.7132E-08,1.3254E-08,5.1874E-09,8.0166E-07,3.0891E-07,2021-04-28
62,153,Sm,92,235,U,0,2.2081E-07,9.4771E-08,4.3368E-08,1.5664E-08,5.7522E-07,2.0702E-07,2021-04-28
62,153,Sm,92,235,U,1,5.3308E-07,2.2879E-07,1.2134E-07,4.3826E-08,2.6401E-06,9.5018E-07,2021-04-28
62,154,Sm,92,235,U,0,3.8874E-06,1.8174E-06,1.9137E-06,7.103E-07,1.3491E-05,5.364E-06,2021-04-28
62,155,Sm,92,235,U,0,1.2018E-05,4.5546E-06,6.0782E-06,2.5292E-06,2.5947E-05,9.8609E-06,2021-04-28
62,156,Sm,92,235,U,0,2.6213E-05,7.9603E-06,1.448E-05,4.9798E-06,6.1424E-05,1.9853E-05,2021-04-28
62,157,Sm,92,235,U,0,2.761E-05,6.6153E-06,2.7139E-05,9.41E-06,6.4878E-05,2.2401E-05,2021-04-28
62,158,Sm,92,235,U,0,1.3907E-05,2.3316E-06,3.4033E-05,8.3734E-06,9.7656E-05,2.4812E-05,2021-04-28
62,159,Sm,92,235,U,0,7.649E-06,9.0863E-07,2.1049E-05,4.3687E-06,6.1202E-05,1.35E-05,2021-04-28
62,160,Sm,92,235,U,0,1.9957E-06,4.1063E-07,6.7668E-06,1.3436E-06,5.513E-05,1.057E-05,2021-04-28
62,161,Sm,92,235,U,0,2.5712E-07,7.1193E-08,1.2041E-06,3.127E-07,2.3448E-05,5.1352E-06,2021-04-28
62,162,Sm,92,235,U,0,3.3906E-08,1.2009E-08,1.841E-07,6.3981E-08,1.3794E-05,3.6188E-06,2021-04-28
62,163,Sm,92,235,U,0,1.9365E-09,7.5556E-10,1.3515E-08,5.1692E-09,3.2633E-06,1.1393E-06,2021-04-28
62,164,Sm,92,235,U,0,8.4602E-11,3.4744E-11,7.1141E-10,2.8148E-10,1.0895E-06,3.9084E-07,2021-04-28
62,165,Sm,92,235,U,0,2.0295E-12,8.0313E-13,1.9129E-11,7.6062E-12,1.4751E-07,5.5826E-08,2021-04-28
63,151,Eu,92,235,U,0,0,0,0,0,2.5985E-11,1.0141E-11,2021-04-28
63,152,Eu,92,235,U,0,1.5337E-12,5.6762E-13, , ,9.9901E-11,3.8503E-11,2021-04-28
63,152,Eu,92,235,U,16,1.7105E-12,6.3308E-13, , ,2.3054E-10,8.8853E-11,2021-04-28
63,153,Eu,92,235,U,0,1.3664E-10,5.8484E-11,9.7994E-12,3.5396E-12,6.0331E-09,2.1735E-09,2021-04-28
63,154,Eu,92,235,U,0,1.0273E-09,4.7439E-10,1.9142E-10,7.1112E-11,1.1257E-08,4.4995E-09,2021-04-28
63,154,Eu,92,235,U,1,9.2539E-10,4.2733E-10,2.0638E-10,7.6668E-11,2.1563E-08,8.6185E-09,2021-04-28
63,155,Eu,92,235,U,0,2.9413E-08,1.1163E-08,6.2035E-09,2.6018E-09,2.6467E-07,1.0242E-07,2021-04-28
63,156,Eu,92,235,U,0,1.6384E-07,5.7194E-08,4.8187E-08,1.756E-08,7.7788E-07,2.7549E-07,2021-04-28
63,157,Eu,92,235,U,0,7.3228E-07,2.6478E-07,3.9919E-07,1.612E-07,3.2394E-06,1.2645E-06,2021-04-28
63,158,Eu,92,235,U,0,8.2436E-07,3.2159E-07,1.4398E-06,5.6336E-07,5.724E-06,2.1687E-06,2021-04-28
63,159,Eu,92,235,U,0,1.7364E-06,5.8846E-07,3.3937E-06,1.2911E-06,1.3409E-05,4.5769E-06,2021-04-28
63,160,Eu,92,235,U,0,9.2417E-07,2.9926E-07,2.7052E-06,9.0354E-07,1.3527E-05,4.838E-06,2021-04-28
63,161,Eu,92,235,U,0,4.3806E-07,8.3646E-08,1.6592E-06,3.3317E-07,2.0875E-05,4.9901E-06,2021-04-28
63,162,Eu,92,235,U,0,1.2116E-07,3.1506E-08,6.1741E-07,1.2357E-07,1.3531E-05,3.5883E-06,2021-04-28
63,163,Eu,92,235,U,0,2.7728E-08,8.6983E-09,1.6796E-07,3.8045E-08,1.1627E-05,2.3562E-06,2021-04-28
63,164,Eu,92,235,U,0,2.8373E-09,1.0972E-09,2.4513E-08,7.9622E-09,4.3554E-06,1.1692E-06,2021-04-28
63,165,Eu,92,235,U,0,3.0273E-10,1.1696E-10,2.8103E-09,1.0366E-09,2.2094E-06,6.0866E-07,2021-04-28
63,166,Eu,92,235,U,0,1.3821E-11,5.2977E-12,1.5733E-10,6.0879E-11,4.38E-07,1.463E-07,2021-04-28
64,152,Gd,92,235,U,0,0,0, , ,0,0,2021-04-28
64,154,Gd,92,235,U,0,0,0,0,0,1.4949E-11,5.9754E-12,2021-04-28
64,155,Gd,92,235,U,0,1.6108E-12,6.1134E-13,0,0,2.8379E-11,1.0984E-11,2021-04-28
64,155,Gd,92,235,U,1,3.8888E-12,1.4759E-12, , ,1.3025E-10,5.0411E-11,2021-04-28
64,156,Gd,92,235,U,0,1.5084E-10,5.2692E-11,5.6785E-12,2.0697E-12,1.9675E-09,6.9755E-10,2021-04-28
64,157,Gd,92,235,U,0,1.7763E-09,6.4685E-10,1.585E-10,6.4131E-11,1.0294E-08,4.0409E-09,2021-04-28
64,158,Gd,92,235,U,0,9.2446E-09,3.6956E-09,2.694E-09,1.068E-09,7.3749E-08,2.8409E-08,2021-04-28
64,159,Gd,92,235,U,0,4.7476E-08,1.7986E-08,1.9907E-08,8.0654E-09,2.0847E-07,7.6662E-08,2021-04-28
64,160,Gd,92,235,U,0,1.0608E-07,4.1436E-08,6.811E-08,2.7106E-08,8.1821E-07,3.2291E-07,2021-04-28
64,161,Gd,92,235,U,0,1.1012E-07,3.6414E-08,1.1679E-07,4.2469E-08,1.4694E-06,5.2235E-07,2021-04-28
64,162,Gd,92,235,U,0,1.1475E-07,3.0763E-08,1.6234E-07,5.7359E-08,3.5635E-06,1.2701E-06,2021-04-28
64,163,Gd,92,235,U,0,5.3233E-08,1.1316E-08,1.08E-07,3.2071E-08,3.4317E-06,1.1901E-06,2021-04-28
64,164,Gd,92,235,U,0,2.0209E-08,3.4389E-09,5.4281E-08,1.108E-08,4.6657E-06,1.2049E-06,2021-04-28
64,165,Gd,92,235,U,0,4.6116E-09,9.6912E-10,1.5337E-08,2.9542E-09,2.608E-06,6.5396E-07,2021-04-28
64,166,Gd,92,235,U,0,8.6295E-10,2.2838E-10,3.2459E-09,7.6003E-10,1.8771E-06,2.5914E-07,2021-04-28
64,167,Gd,92,235,U,0,7.2349E-11,2.5457E-11,3.7142E-10,1.233E-10,1.1035E-06,2.7622E-07,2021-04-28
64,168,Gd,92,235,U,0,4.4869E-12,1.7417E-12,3.2008E-11,1.1829E-11,6.5973E-07,1.6991E-07,2021-04-28
65,158,Tb,92,235,U,0,9.565E-13,3.8248E-13, , ,3.4354E-11,1.3236E-11,2021-04-28
65,159,Tb,92,235,U,0,2.6051E-11,9.8965E-12,2.9541E-12,1.1972E-12,4.2253E-10,1.5555E-10,2021-04-28
65,160,Tb,92,235,U,0,1.4998E-10,5.9753E-11,3.3378E-11,1.3334E-11,2.0537E-09,8.1511E-10,2021-04-28
65,161,Tb,92,235,U,0,7.0417E-10,2.5744E-10,2.6485E-10,9.8807E-11,1.4811E-08,5.372E-09,2021-04-28
65,162,Tb,92,235,U,0,1.7567E-09,6.7298E-10,1.1404E-09,4.4877E-10,4.3368E-08,1.663E-08,2021-04-28
65,163,Tb,92,235,U,0,3.3479E-09,1.2935E-09,3.2026E-09,1.2512E-09,1.6261E-07,6.3368E-08,2021-04-28
65,164,Tb,92,235,U,0,2.7239E-09,1.0561E-09,4.4094E-09,1.6999E-09,2.575E-07,9.7414E-08,2021-04-28
65,165,Tb,92,235,U,0,2.3088E-09,7.3131E-10,4.5654E-09,1.5959E-09,5.3892E-07,1.9464E-07,2021-04-28
65,166,Tb,92,235,U,0,8.755E-10,2.2982E-10,2.3377E-09,6.724E-10,4.3498E-07,1.4542E-07,2021-04-28
65,167,Tb,92,235,U,0,2.7608E-10,6.2648E-11,9.2415E-10,1.8582E-10,9.2854E-07,2.563E-07,2021-04-28
65,168,Tb,92,235,U,0,3.7418E-11,1.1966E-11,1.9934E-10,4.2267E-11,6.1166E-07,1.6441E-07,2021-04-28
65,169,Tb,92,235,U,0,4.7613E-12,1.73E-12,3.1697E-11,8.6289E-12,4.9919E-07,7.8846E-08,2021-04-28
66,160,Dy,92,235,U,0,0,0,0,0,0,0,2021-04-28
66,161,Dy,92,235,U,0,0,0,0,0,8.7683E-12,3.1809E-12,2021-04-28
66,162,Dy,92,235,U,0,4.4037E-12,1.6937E-12,0,0,1.0524E-10,4.0391E-11,2021-04-28
66,163,Dy,92,235,U,0,2.1391E-11,8.4551E-12,2.744E-12,1.0789E-12,4.8886E-10,1.9149E-10,2021-04-28
66,164,Dy,92,235,U,0,7.7538E-11,3.1847E-11,1.7325E-11,6.8873E-12,3.1103E-09,1.1946E-09,2021-04-28
66,165,Dy,92,235,U,0,1.338E-10,5.2317E-11,4.8386E-11,1.9222E-11,7.2601E-09,2.791E-09,2021-04-28
66,165,Dy,92,235,U,1,2.0454E-11,7.9978E-12,6.4423E-12,2.5593E-12,6.0481E-10,2.3251E-10,2021-04-28
66,166,Dy,92,235,U,0,2.3491E-10,8.3684E-11,1.1641E-10,4.5233E-11,2.4735E-08,9.1932E-09,2021-04-28
66,167,Dy,92,235,U,0,1.5566E-10,4.7784E-11,1.2348E-10,4.645E-11,6.1546E-08,2.3294E-08,2021-04-28
66,168,Dy,92,235,U,0,7.7643E-11,1.6123E-11,9.5893E-11,3.0566E-11,1.5192E-07,5.4532E-08,2021-04-28
66,169,Dy,92,235,U,0,2.0132E-11,3.6665E-12,3.663E-11,9.1016E-12,1.3914E-07,4.5291E-08,2021-04-28
66,170,Dy,92,235,U,0,4.3816E-12,8.0533E-13,1.0557E-11,1.9431E-12,2.6937E-07,7.0204E-08,2021-04-28
67,165,Ho,92,235,U,0,0,0,0,0,1.4917E-11,5.7393E-12,2021-04-28
67,166,Ho,92,235,U,0,0,0,0,0,1.0541E-11,3.9402E-12,2021-04-28
67,167,Ho,92,235,U,0,2.493E-12,9.6104E-13,0,0,5.8155E-10,2.237E-10,2021-04-28
67,168,Ho,92,235,U,0,1.181E-12,4.6206E-13,5.1164E-13,2.0036E-13,4.4987E-10,1.7268E-10,2021-04-28
67,168,Ho,92,235,U,1,1.6758E-12,6.5564E-13, , ,1.2857E-09,4.9352E-10,2021-04-28
67,169,Ho,92,235,U,0,2.9091E-12,1.1037E-12,2.1247E-12,8.1814E-13,6.1977E-09,2.2845E-09,2021-04-28
67,170,Ho,92,235,U,1,3.915E-13,1.3848E-13,4.3204E-13,1.6303E-13,2.5378E-09,9.5614E-10,2021-04-28
68,166,Er,92,235,U,0,0,0,0,0,0,0,2021-04-28
68,167,Er,92,235,U,0,0,0,0,0,0,0,2021-04-28
68,167,Er,92,235,U,1,0,0,0,0,0,0,2021-04-28
68,168,Er,92,235,U,0,0,0,0,0,3.941E-12,1.5138E-12,2021-04-28
68,169,Er,92,235,U,0,0,0,0,0,1.745E-11,6.4649E-12,2021-04-28
68,170,Er,92,235,U,0,0,0,0,0,1.585E-10,6.0555E-11,2021-04-28
26,63,Fe,92,235,U,0, , ,1.5296E-12,2.9612E-13,3.0034E-08,1.0827E-08,2021-04-28
27,63,Co,92,235,U,0, , ,0,0,1.4442E-07,2.9921E-08,2021-04-28
28,63,Ni,92,235,U,0, , ,0,0,5.7368E-08,1.8954E-08,2021-04-28
29,63,Cu,92,235,U,0, , ,0,0,3.7438E-09,1.4498E-09,2021-04-28
31,70,Ga,92,235,U,0, , ,1.3313E-12,5.227E-13,1.1514E-06,4.3514E-07,2021-04-28
32,70,Ge,92,235,U,0, , ,0,0,1.8237E-08,7.0459E-09,2021-04-28
47,129,Ag,92,235,U,0, , ,2.9067E-10,1.3951E-10,5.4447E-10,2.1245E-10,2021-04-28
63,167,Eu,92,235,U,0, , ,6.3651E-12,2.5163E-12,2.2966E-07,8.2883E-08,2021-04-28
64,169,Gd,92,235,U,0, , ,1.3189E-12,5.1132E-13,1.4835E-07,4.7816E-08,2021-04-28
65,170,Tb,92,235,U,0, , ,2.6254E-12,9.4684E-13,2.6607E-07,6.983E-08,2021-04-28
66,171,Dy,92,235,U,0, , ,1.7604E-12,3.7947E-13,1.6635E-07,4.2305E-08,2021-04-28
67,170,Ho,92,235,U,0, , ,1.1777E-12,4.4437E-13,1.146E-08,4.3177E-09,2021-04-28
67,171,Ho,92,235,U,0, , ,0,0,3.2418E-08,1.1771E-08,2021-04-28
68,171,Er,92,235,U,0, , ,0,0,4.4408E-10,1.7076E-10,2021-04-28
69,169,Tm,92,235,U,0, , ,0,0,0,0,2021-04-28
69,171,Tm,92,235,U,0, , ,0,0,0,0,2021-04-28
23,53,V,92,235,U,0, , , , ,1.5534E-12,4.7724E-13,2021-04-28
23,54,V,92,235,U,0, , , , ,1.77E-12,6.5752E-13,2021-04-28
23,55,V,92,235,U,0, , , , ,3.0959E-12,1.1575E-12,2021-04-28
23,56,V,92,235,U,0, , , , ,2.2015E-12,8.3332E-13,2021-04-28
23,57,V,92,235,U,0, , , , ,2.016E-12,7.8585E-13,2021-04-28
24,53,Cr,92,235,U,0, , , , ,2.7588E-12,6.3625E-13,2021-04-28
24,54,Cr,92,235,U,0, , , , ,1.1489E-11,2.2731E-12,2021-04-28
24,55,Cr,92,235,U,0, , , , ,2.2763E-11,6.3722E-12,2021-04-28
24,56,Cr,92,235,U,0, , , , ,6.131E-11,1.7853E-11,2021-04-28
24,57,Cr,92,235,U,0, , , , ,6.6128E-11,2.3955E-11,2021-04-28
24,58,Cr,92,235,U,0, , , , ,1.0151E-10,3.7907E-11,2021-04-28
24,59,Cr,92,235,U,0, , , , ,6.7238E-11,2.56E-11,2021-04-28
24,60,Cr,92,235,U,0, , , , ,5.4967E-11,2.1682E-11,2021-04-28
24,61,Cr,92,235,U,0, , , , ,2.0752E-11,8.013E-12,2021-04-28
24,62,Cr,92,235,U,0, , , , ,1.0227E-11,3.9027E-12,2021-04-28
24,63,Cr,92,235,U,0, , , , ,1.9629E-12,7.6731E-13,2021-04-28
25,54,Mn,92,235,U,0, , , , ,4.015E-12,1.3626E-12,2021-04-28
25,55,Mn,92,235,U,0, , , , ,2.877E-11,7.0239E-12,2021-04-28
25,56,Mn,92,235,U,0, , , , ,8.5507E-11,2.1094E-11,2021-04-28
25,57,Mn,92,235,U,0, , , , ,3.3692E-10,7.039E-11,2021-04-28
25,58,Mn,92,235,U,0, , , , ,5.5129E-10,1.623E-10,2021-04-28
25,58,Mn,92,235,U,1, , , , ,3.4068E-11,1.003E-11,2021-04-28
25,59,Mn,92,235,U,0, , , , ,1.4674E-09,4.4466E-10,2021-04-28
25,60,Mn,92,235,U,0, , , , ,8.2173E-11,3.0426E-11,2021-04-28
25,60,Mn,92,235,U,1, , , , ,1.3297E-09,4.9235E-10,2021-04-28
25,61,Mn,92,235,U,0, , , , ,2.0951E-09,7.8006E-10,2021-04-28
25,62,Mn,92,235,U,0, , , , ,1.144E-09,4.3297E-10,2021-04-28
25,62,Mn,92,235,U,1, , , , ,1.1246E-10,4.256E-11,2021-04-28
25,63,Mn,92,235,U,0, , , , ,9.7473E-10,3.8011E-10,2021-04-28
26,55,Fe,92,235,U,0, , , , ,2.9333E-12,1.0987E-12,2021-04-28
26,56,Fe,92,235,U,0, , , , ,3.2311E-11,1.0885E-11,2021-04-28
26,57,Fe,92,235,U,0, , , , ,1.4165E-10,4.6292E-11,2021-04-28
26,58,Fe,92,235,U,0, , , , ,8.9026E-10,2.0577E-10,2021-04-28
26,59,Fe,92,235,U,0, , , , ,2.462E-09,5.7256E-10,2021-04-28
26,60,Fe,92,235,U,0, , , , ,8.6495E-09,1.697E-09,2021-04-28
26,61,Fe,92,235,U,0, , , , ,1.4516E-08,4E-09,2021-04-28
26,62,Fe,92,235,U,0, , , , ,3.2921E-08,9.4352E-09,2021-04-28
27,57,Co,92,235,U,0, , , , ,9.8255E-12,3.7982E-12,2021-04-28
27,58,Co,92,235,U,0, , , , ,1.2908E-11,4.877E-12,2021-04-28
27,58,Co,92,235,U,1, , , , ,5.8289E-11,2.2023E-11,2021-04-28
27,59,Co,92,235,U,0, , , , ,7.3025E-10,2.5276E-10,2021-04-28
27,60,Co,92,235,U,0, , , , ,2.3382E-09,8.0125E-10,2021-04-28
27,60,Co,92,235,U,1, , , , ,5.1779E-10,1.7744E-10,2021-04-28
27,61,Co,92,235,U,0, , , , ,1.7341E-08,4.3065E-09,2021-04-28
27,62,Co,92,235,U,0, , , , ,7.865E-09,1.9577E-09,2021-04-28
27,62,Co,92,235,U,1, , , , ,3.5516E-08,8.8403E-09,2021-04-28
28,58,Ni,92,235,U,0, , , , ,1.2818E-12,4.9706E-13,2021-04-28
28,59,Ni,92,235,U,0, , , , ,1.5755E-11,6.0389E-12,2021-04-28
28,60,Ni,92,235,U,0, , , , ,2.3782E-10,9.3057E-11,2021-04-28
28,61,Ni,92,235,U,0, , , , ,1.6663E-09,6.2522E-10,2021-04-28
28,62,Ni,92,235,U,0, , , , ,1.5471E-08,5.2649E-09,2021-04-28
29,61,Cu,92,235,U,0, , , , ,2.3476E-11,9.0641E-12,2021-04-28
29,62,Cu,92,235,U,0, , , , ,2.6138E-10,9.958E-11,2021-04-28
29,64,Cu,92,235,U,0, , , , ,2.3041E-08,8.7085E-09,2021-04-28
30,63,Zn,92,235,U,0, , , , ,1.5824E-11,6.1855E-12,2021-04-28
30,64,Zn,92,235,U,0, , , , ,3.8911E-10,1.5064E-10,2021-04-28
30,65,Zn,92,235,U,0, , , , ,4.0327E-09,1.5463E-09,2021-04-28
31,65,Ga,92,235,U,0, , , , ,1.0803E-11,4.1497E-12,2021-04-28
31,66,Ga,92,235,U,0, , , , ,1.7019E-10,6.9149E-11,2021-04-28
31,67,Ga,92,235,U,0, , , , ,3.6784E-09,1.4052E-09,2021-04-28
31,68,Ga,92,235,U,0, , , , ,2.8777E-08,1.0973E-08,2021-04-28
32,67,Ge,92,235,U,0, , , , ,2.8867E-12,1.1031E-12,2021-04-28
32,68,Ge,92,235,U,0, , , , ,9.2312E-11,3.5253E-11,2021-04-28
32,69,Ge,92,235,U,0, , , , ,1.1207E-09,4.3823E-10,2021-04-28
32,71,Ge,92,235,U,0, , , , ,1.2985E-08,4.9784E-09,2021-04-28
32,71,Ge,92,235,U,1, , , , ,1.0336E-07,3.9631E-08,2021-04-28
33,70,As,92,235,U,0, , , , ,1.1183E-11,4.3222E-12,2021-04-28
33,71,As,92,235,U,0, , , , ,2.9173E-10,1.1203E-10,2021-04-28
33,72,As,92,235,U,0, , , , ,2.5227E-09,9.4424E-10,2021-04-28
33,73,As,92,235,U,0, , , , ,5.5873E-08,2.0605E-08,2021-04-28
33,74,As,92,235,U,0, , , , ,4.0565E-07,1.5458E-07,2021-04-28
34,72,Se,92,235,U,0, , , , ,1.4738E-12,5.5166E-13,2021-04-28
34,73,Se,92,235,U,0, , , , ,3.53E-11,1.3022E-11,2021-04-28
34,73,Se,92,235,U,1, , , , ,5.7131E-12,2.1075E-12,2021-04-28
34,74,Se,92,235,U,0, , , , ,1.2179E-09,4.6473E-10,2021-04-28
34,75,Se,92,235,U,0, , , , ,1.4132E-08,5.5143E-09,2021-04-28
35,75,Br,92,235,U,0, , , , ,6.4499E-12,2.5167E-12,2021-04-28
35,76,Br,92,235,U,0, , , , ,1.4818E-11,5.695E-12,2021-04-28
35,76,Br,92,235,U,1, , , , ,1.162E-10,4.4659E-11,2021-04-28
35,77,Br,92,235,U,0, , , , ,4.966E-10,1.8211E-10,2021-04-28
35,77,Br,92,235,U,1, , , , ,3.0684E-09,1.1252E-09,2021-04-28
35,78,Br,92,235,U,0, , , , ,4.817E-08,1.89E-08,2021-04-28
36,78,Kr,92,235,U,0, , , , ,2.6941E-11,1.0571E-11,2021-04-28
36,79,Kr,92,235,U,0, , , , ,5.6435E-11,2.1441E-11,2021-04-28
36,79,Kr,92,235,U,1, , , , ,6.7744E-10,2.5737E-10,2021-04-28
37,80,Rb,92,235,U,0, , , , ,3.3235E-12,1.251E-12,2021-04-28
37,81,Rb,92,235,U,0, , , , ,2.8927E-11,1.1207E-11,2021-04-28
37,81,Rb,92,235,U,1, , , , ,1.7873E-10,6.9243E-11,2021-04-28
37,82,Rb,92,235,U,0, , , , ,7.7799E-10,2.9354E-10,2021-04-28
37,82,Rb,92,235,U,1, , , , ,4.4017E-09,1.6608E-09,2021-04-28
38,83,Sr,92,235,U,0, , , , ,2.8875E-11,1.0345E-11,2021-04-28
38,83,Sr,92,235,U,1, , , , ,2.4054E-12,8.6182E-13,2021-04-28
38,85,Sr,92,235,U,1, , , , ,2.8958E-09,1.1653E-09,2021-04-28
38,105,Sr,92,235,U,0, , , , ,4.5471E-09,1.6255E-09,2021-04-28
39,85,Y,92,235,U,1, , , , ,3.1289E-12,1.2591E-12,2021-04-28
39,86,Y,92,235,U,0, , , , ,4.5541E-11,1.8122E-11,2021-04-28
39,86,Y,92,235,U,1, , , , ,7.2409E-11,2.8814E-11,2021-04-28
39,87,Y,92,235,U,0, , , , ,5.4498E-10,2.0686E-10,2021-04-28
39,87,Y,92,235,U,1, , , , ,4.3383E-09,1.6467E-09,2021-04-28
39,106,Y,92,235,U,0, , , , ,5.5085E-07,1.8983E-07,2021-04-28
39,107,Y,92,235,U,0, , , , ,4.3929E-08,1.506E-08,2021-04-28
40,88,Zr,92,235,U,0, , , , ,1.8693E-11,7.1722E-12,2021-04-28
40,89,Zr,92,235,U,0, , , , ,5.1568E-10,1.8368E-10,2021-04-28
40,89,Zr,92,235,U,1, , , , ,6.4779E-11,2.3073E-11,2021-04-28
41,91,Nb,92,235,U,0, , , , ,4.0569E-11,1.4681E-11,2021-04-28
41,91,Nb,92,235,U,1, , , , ,5.0962E-12,1.8442E-12,2021-04-28
41,92,Nb,92,235,U,0, , , , ,9.0311E-10,3.4514E-10,2021-04-28
41,92,Nb,92,235,U,1, , , , ,3.1599E-10,1.2076E-10,2021-04-28
42,93,Mo,92,235,U,0, , , , ,1.3796E-12,5.1766E-13,2021-04-28
42,93,Mo,92,235,U,1, , , , ,1.8734E-12,7.0294E-13,2021-04-28
42,115,Mo,92,235,U,0, , , , ,4.2687E-12,1.5409E-12,2021-04-28
43,96,Tc,92,235,U,0, , , , ,2.9405E-12,1.2234E-12,2021-04-28
43,96,Tc,92,235,U,1, , , , ,1.5352E-12,6.387E-13,2021-04-28
43,97,Tc,92,235,U,0, , , , ,1.256E-10,4.558E-11,2021-04-28
43,97,Tc,92,235,U,1, , , , ,1.5778E-11,5.7257E-12,2021-04-28
43,118,Tc,92,235,U,0, , , , ,2.4885E-11,8.7518E-12,2021-04-28
44,120,Ru,92,235,U,0, , , , ,4.5975E-11,1.7563E-11,2021-04-28
45,102,Rh,92,235,U,0, , , , ,2.9217E-12,1.1276E-12,2021-04-28
45,106,Rh,92,235,U,1, , , , ,4.1876E-07,1.4431E-07,2021-04-28
46,107,Pd,92,235,U,1, , , , ,2.3493E-09,8.054E-10,2021-04-28
47,108,Ag,92,235,U,0, , , , ,1.2752E-11,4.625E-12,2021-04-28
