 U-235(n,el) ENDFB-8.0
Energy(eV) XS(b)
169.652 12.1988
169.658 12.1603
169.665 12.1227
169.671 12.0859
169.684 12.0148
169.697 11.9469
169.710 11.8819
169.723 11.8196
169.736 11.7598
169.749 11.7023
169.762 11.6470
169.775 11.5937
169.788 11.5421
169.801 11.4922
169.814 11.4437
169.827 11.3967
169.840 11.3508
169.853 11.3061
169.866 11.2623
169.879 11.2193
169.892 11.1771
169.905 11.1356
169.918 11.0946
169.931 11.0540
169.944 11.0134
169.957 10.9733
169.970 10.9334
169.983 10.8934
169.996 10.8533
170.009 10.8130
170.022 10.7724
170.035 10.7312
170.048 10.6894
170.061 10.6468
170.074 10.6032
170.087 10.5584
170.100 10.5122
170.113 10.4643
170.126 10.4145
170.133 10.3888
170.139 10.3624
170.146 10.3354
170.152 10.3076
170.159 10.2791
170.165 10.2498
170.172 10.2195
170.178 10.1882
170.185 10.1559
170.191 10.1225
170.198 10.0877
170.204 10.0517
170.211 10.0141
170.217 9.97497
170.224 9.93411
170.230 9.89137
170.237 9.84659
170.243 9.79960
170.250 9.75022
170.253 9.72418
170.256 9.69826
170.260 9.67082
170.263 9.64350
170.266 9.61457
170.269 9.58575
170.273 9.55522
170.276 9.52480
170.279 9.49257
170.282 9.46046
170.286 9.42645
170.289 9.39259
170.292 9.35674
170.295 9.32109
170.299 9.28342
170.302 9.24602
170.305 9.20660
170.308 9.16760
170.312 9.12666
170.315 9.08637
170.318 9.04436
170.321 9.00336
170.325 8.96106
170.328 8.92033
170.331 8.87905
170.334 8.84021
170.338 8.80204
170.341 8.76763
170.344 8.73582
170.347 8.70970
170.350 8.69070
170.353 8.67867
170.356 8.67432
170.359 8.67929
170.362 8.69625
170.365 8.72620
170.368 8.77175
170.371 8.83528
170.374 8.92245
170.377 9.02972
170.379 9.16150
170.382 9.31907
170.385 9.50960
170.388 9.71963
170.391 9.95292
170.394 10.2059
170.396 10.3429
170.397 10.4831
170.399 10.6255
170.400 10.7596
170.401 10.9038
170.403 11.0378
170.404 11.1800
170.406 11.3106
170.407 11.4474
170.409 11.5802
170.412 11.8228
170.415 12.0433
170.417 12.2387
170.420 12.4130
170.423 12.5544
170.429 12.7616
170.435 12.8827
170.438 12.9152
170.441 12.9331
170.444 12.9387
170.446 12.9347
170.449 12.9227
170.452 12.9050
170.455 12.8814
170.458 12.8536
170.460 12.8225
170.463 12.7901
170.466 12.7546
170.469 12.7177
170.471 12.6800
170.474 12.6430
170.477 12.6044
170.480 12.5658
170.483 12.5274
170.485 12.4907
170.488 12.4531
170.491 12.4160
170.494 12.3795
170.496 12.3450
170.499 12.3099
170.502 12.2756
170.505 12.2420
170.507 12.2103
170.510 12.1783
170.513 12.1470
170.516 12.1165
170.519 12.0879
170.521 12.0588
170.524 12.0315
170.530 11.9780
170.535 11.9262
170.541 11.8778
170.546 11.8309
170.552 11.7870
170.557 11.7445
170.563 11.7046
170.568 11.6665
170.574 11.6301
170.579 11.5946
170.585 11.5612
170.591 11.5285
170.596 11.4978
170.602 11.4677
170.607 11.4392
170.613 11.4118
170.618 11.3854
170.624 11.3594
170.629 11.3347
170.635 11.3104
170.640 11.2873
170.646 11.2645
170.651 11.2428
170.662 11.2012
170.674 11.1615
170.685 11.1238
170.696 11.0879
170.707 11.0538
170.718 11.0208
170.729 10.9890
170.740 10.9580
170.751 10.9281
170.762 10.8983
170.768 10.8833
170.773 10.8685
170.779 10.8533
170.784 10.8381
170.790 10.8227
170.795 10.8067
170.801 10.7911
170.806 10.7747
170.811 10.7576
170.816 10.7401
170.821 10.7214
170.824 10.7118
170.826 10.7025
170.829 10.6929
170.832 10.6834
170.834 10.6742
170.837 10.6657
170.839 10.6574
170.842 10.6497
170.844 10.6428
170.847 10.6367
170.852 10.6271
170.857 10.6206
170.863 10.6161
170.868 10.6128
170.873 10.6098
170.878 10.6067
170.882 10.6040
170.886 10.6010
170.890 10.5976
170.894 10.5940
170.897 10.5900
170.901 10.5857
170.909 10.5765
170.917 10.5664
170.925 10.5559
170.932 10.5447
170.940 10.5334
170.948 10.5216
170.956 10.5098
170.971 10.4857
170.987 10.4612
171.002 10.4365
171.017 10.4126
171.032 10.3885
171.047 10.3642
171.062 10.3399
171.076 10.3151
171.091 10.2901
171.106 10.2648
171.121 10.2393
171.136 10.2133
171.151 10.1870
171.166 10.1604
171.181 10.1338
171.195 10.1070
171.203 10.0936
171.210 10.0805
171.218 10.0673
171.225 10.0546
171.233 10.0421
171.240 10.0299
171.247 10.0186
171.253 10.0086
171.260 9.99876
171.266 9.98896
171.273 9.97916
171.279 9.96875
171.285 9.95751
171.292 9.94506
171.298 9.93130
171.305 9.91303
171.309 9.90306
171.313 9.89258
171.317 9.88166
171.320 9.87037
171.324 9.85878
171.328 9.84729
171.331 9.83534
171.335 9.82329
171.342 9.79908
171.350 9.77494
171.357 9.75131
171.365 9.72438
171.374 9.69766
171.382 9.67106
171.391 9.64477
171.399 9.61804
171.407 9.59106
171.416 9.56373
171.424 9.53628
171.432 9.50795
171.441 9.47897
171.449 9.44926
171.458 9.41909
171.466 9.38764
171.474 9.35519
171.483 9.32164
171.491 9.28733
171.497 9.26348
171.502 9.23904
171.508 9.21398
171.513 9.18826
171.519 9.16188
171.525 9.13480
171.530 9.10700
171.536 9.07846
171.541 9.04917
171.547 9.01911
171.553 8.98829
171.558 8.95670
171.564 8.92438
171.569 8.89134
171.575 8.85764
171.581 8.82399
171.586 8.78926
171.592 8.75422
171.597 8.71908
171.603 8.68412
171.609 8.64972
171.614 8.61636
171.617 8.60027
171.620 8.58469
171.623 8.56974
171.625 8.55554
171.628 8.54224
171.631 8.52999
171.634 8.51898
171.637 8.50942
171.639 8.50154
171.642 8.49561
171.645 8.49192
171.648 8.49082
171.651 8.49267
171.653 8.49791
171.656 8.50699
171.659 8.52044
171.662 8.53884
171.665 8.56282
171.667 8.59307
171.670 8.62889
171.674 8.68989
171.677 8.76419
171.681 8.85516
171.685 8.96473
171.688 9.09869
171.692 9.25150
171.695 9.42775
171.699 9.62815
171.703 9.85918
171.706 10.1072
171.710 10.3757
171.714 10.6610
171.717 10.9666
171.721 11.2697
171.724 11.5714
171.728 11.8648
171.730 12.0138
171.732 12.1502
171.735 12.4060
171.739 12.6352
171.743 12.8346
171.746 13.0063
171.750 13.1410
171.753 13.2446
171.757 13.3191
171.764 13.3925
171.768 13.3966
171.772 13.3837
171.775 13.3559
171.779 13.3173
171.782 13.2698
171.786 13.2153
171.790 13.1488
171.794 13.0778
171.798 13.0040
171.802 12.9286
171.806 12.8528
171.810 12.7771
171.814 12.7023
171.818 12.6288
171.822 12.5569
171.826 12.4868
171.830 12.4187
171.834 12.3527
171.838 12.2888
171.842 12.2271
171.846 12.1676
171.850 12.1101
171.854 12.0547
171.858 12.0013
171.862 11.9499
171.866 11.9003
171.870 11.8525
171.874 11.8065
171.878 11.7621
171.882 11.7193
171.886 11.6780
171.890 11.6381
171.894 11.5997
171.898 11.5625
171.902 11.5266
171.906 11.4919
171.910 11.4584
171.914 11.4259
171.922 11.3641
171.930 11.3060
171.938 11.2514
171.946 11.2000
171.954 11.1513
171.962 11.1054
171.970 11.0618
171.978 11.0204
171.986 10.9810
171.994 10.9435
172.002 10.9077
172.010 10.8735
172.018 10.8407
172.026 10.8093
172.034 10.7792
172.042 10.7502
172.050 10.7223
172.058 10.6954
172.066 10.6694
172.074 10.6443
172.082 10.6201
172.090 10.5966
172.098 10.5738
172.106 10.5517
172.122 10.5093
172.138 10.4692
172.154 10.4310
172.170 10.3946
172.186 10.3598
172.202 10.3265
172.218 10.2944
172.234 10.2637
172.250 10.2341
172.258 10.2198
172.266 10.2059
172.274 10.1923
172.282 10.1791
172.290 10.1664
172.298 10.1541
172.308 10.1400
172.318 10.1270
172.327 10.1153
172.337 10.1053
172.347 10.0971
172.357 10.0910
172.366 10.0871
172.371 10.0857
172.376 10.0848
172.381 10.0839
172.386 10.0831
172.391 10.0821
172.396 10.0808
172.400 10.0789
172.405 10.0764
172.410 10.0731
172.415 10.0691
172.420 10.0642
172.425 10.0586
172.435 10.0455
172.444 10.0303
172.454 10.0139
172.460 10.0037
172.466 9.99343
172.472 9.98298
172.477 9.97270
172.483 9.96229
172.489 9.95214
172.501 9.93195
172.513 9.91222
172.524 9.89295
172.536 9.87412
172.548 9.85585
172.559 9.83776
172.571 9.81999
172.583 9.80247
172.594 9.78518
172.618 9.75112
172.641 9.71770
172.664 9.68442
172.688 9.65126
172.711 9.61807
172.735 9.58488
172.758 9.55131
172.781 9.51749
172.805 9.48343
172.816 9.46636
172.828 9.44944
172.847 9.42131
172.867 9.39368
172.886 9.36703
172.906 9.34217
172.925 9.31963
172.944 9.30041
172.964 9.28513
172.973 9.27903
172.983 9.27394
172.993 9.26965
173.002 9.26610
173.012 9.26304
173.022 9.26026
173.031 9.25752
173.041 9.25465
173.050 9.25144
173.060 9.24773
173.079 9.23831
173.099 9.22597
173.118 9.21053
173.137 9.19238
173.150 9.17847
173.163 9.16366
173.176 9.14796
173.190 9.13147
173.203 9.11428
173.216 9.09647
173.242 9.05919
173.268 9.02000
173.294 8.97909
173.321 8.93656
173.347 8.89241
173.373 8.84660
173.399 8.79903
173.425 8.74954
173.452 8.69796
173.478 8.64405
173.504 8.58755
173.530 8.52813
173.543 8.49720
173.556 8.46539
173.569 8.43263
173.583 8.39887
173.596 8.36402
173.609 8.32800
173.622 8.29073
173.635 8.25211
173.648 8.21202
173.661 8.17035
173.674 8.12695
173.687 8.08168
173.700 8.03436
173.714 7.98481
173.727 7.93280
173.740 7.87809
173.753 7.82040
173.759 7.79012
173.766 7.75943
173.773 7.72736
173.779 7.69483
173.786 7.66078
173.792 7.62620
173.799 7.58996
173.805 7.55310
173.812 7.51443
173.818 7.47505
173.825 7.43369
173.831 7.39154
173.838 7.34722
173.845 7.30203
173.851 7.25450
173.858 7.20602
173.864 7.15506
173.871 7.10313
173.877 7.04864
173.884 6.99328
173.887 6.96456
173.890 6.93544
173.894 6.90595
173.897 6.87704
173.900 6.84692
173.904 6.81656
173.907 6.78600
173.910 6.75626
173.913 6.72556
173.917 6.69494
173.920 6.66453
173.923 6.63539
173.926 6.60589
173.930 6.57715
173.933 6.54946
173.936 6.52391
173.940 6.49925
173.943 6.47678
173.946 6.45700
173.949 6.44100
173.953 6.42848
173.956 6.42086
173.959 6.41914
173.962 6.42422
173.966 6.43773
173.969 6.46117
173.972 6.49632
173.976 6.54345
173.979 6.60546
173.982 6.68175
173.985 6.77950
173.988 6.89480
173.991 7.03731
173.994 7.20012
173.998 7.39539
174.001 7.61195
174.004 7.86399
174.007 8.13487
174.010 8.43977
174.013 8.75600
174.017 9.09858
174.020 9.43961
174.023 9.78224
174.026 10.1186
174.029 10.4509
174.032 10.7511
174.035 11.0319
174.038 11.2712
174.042 11.4815
174.045 11.6486
174.048 11.7837
174.051 11.8801
174.054 11.9470
174.057 11.9833
174.061 11.9952
174.064 11.9855
174.067 11.9572
174.070 11.9152
174.073 11.8617
174.076 11.7991
174.079 11.7457
174.081 11.6915
174.083 11.6324
174.086 11.5738
174.088 11.5113
174.090 11.4506
174.093 11.3866
174.095 11.3251
174.097 11.2610
174.100 11.1998
174.102 11.1365
174.104 11.0764
174.109 10.9560
174.114 10.8418
174.118 10.7292
174.123 10.6209
174.128 10.5171
174.132 10.4178
174.137 10.3228
174.142 10.2319
174.147 10.1451
174.151 10.0638
174.156 9.98435
174.161 9.90831
174.165 9.83551
174.170 9.76577
174.175 9.69889
174.179 9.63472
174.184 9.57310
174.189 9.51512
174.193 9.45813
174.198 9.40328
174.203 9.35046
174.207 9.29956
174.217 9.20315
174.226 9.11430
174.236 9.03055
174.245 8.95246
174.254 8.87971
174.264 8.81275
174.273 8.75002
174.282 8.69221
174.292 8.63936
174.301 8.59210
174.311 8.54962
174.320 8.51278
174.329 8.48201
174.339 8.45806
174.348 8.44106
174.357 8.43212
174.367 8.43193
174.376 8.44153
174.386 8.46371
174.396 8.49974
174.406 8.55131
174.416 8.61946
174.425 8.70747
174.435 8.81665
174.445 8.94883
174.455 9.10388
174.465 9.28614
174.475 9.49468
174.485 9.72917
174.495 9.98540
174.504 10.2658
174.514 10.5637
174.524 10.8734
174.534 11.1848
174.544 11.4994
174.554 11.7997
174.564 12.0834
174.574 12.3377
174.584 12.5621
174.594 12.7479
174.604 12.8957
174.614 13.0052
174.624 13.0783
174.633 13.1161
174.643 13.1228
174.653 13.1020
174.663 13.0572
174.673 12.9933
174.683 12.9133
174.693 12.8206
174.702 12.7306
174.710 12.6357
174.719 12.5361
174.728 12.4329
174.736 12.3258
174.745 12.2181
174.753 12.1091
174.762 11.9993
174.771 11.8877
174.779 11.7773
174.788 11.6668
174.797 11.5564
174.805 11.4448
174.814 11.3346
174.822 11.2244
174.831 11.1141
174.840 11.0024
174.848 10.8918
174.857 10.7807
174.866 10.6691
174.874 10.5557
174.879 10.4995
174.883 10.4433
174.887 10.3869
174.891 10.3307
174.896 10.2745
174.900 10.2185
174.904 10.1617
174.909 10.1067
174.913 10.0526
174.917 9.99971
174.922 9.94851
174.926 9.89957
174.930 9.85365
174.935 9.81171
174.939 9.77419
174.943 9.74439
174.948 9.72334
174.952 9.71354
174.956 9.71804
174.960 9.74061
174.965 9.78581
174.969 9.85896
174.972 9.92446
174.975 10.0062
174.980 10.2205
174.983 10.3603
174.986 10.5223
174.989 10.7072
174.991 10.9071
174.994 11.1356
174.997 11.3833
175.000 11.6468
175.002 11.9112
175.005 12.1903
175.008 12.4677
175.011 12.7361
175.013 12.9800
175.016 13.2112
175.019 13.4155
175.022 13.5891
175.025 13.7258
175.027 13.8354
175.030 13.9131
175.036 13.9817
175.038 13.9798
175.041 13.9575
175.044 13.9180
175.047 13.8668
175.050 13.8026
175.052 13.7296
175.055 13.6501
175.058 13.5690
175.060 13.5068
175.062 13.4466
175.064 13.3857
175.066 13.3243
175.068 13.2596
175.069 13.1981
175.071 13.1368
175.073 13.0758
175.075 13.0122
175.077 12.9524
175.079 12.8933
175.081 12.8349
175.083 12.7773
175.085 12.7205
175.087 12.6645
175.089 12.6095
175.091 12.5524
175.092 12.4991
175.094 12.4467
175.096 12.3952
175.098 12.3444
175.100 12.2945
175.102 12.2455
175.104 12.1972
175.106 12.1472
175.108 12.1005
175.110 12.0544
175.112 12.0091
175.113 11.9645
175.115 11.9204
175.117 11.8770
175.119 11.8342
175.121 11.7897
175.123 11.7480
175.127 11.6660
175.131 11.5858
175.134 11.5072
175.136 11.4664
175.138 11.4279
175.142 11.3519
175.144 11.3143
175.146 11.2769
175.148 11.2397
175.150 11.2028
175.152 11.1641
175.154 11.1275
175.156 11.0911
175.157 11.0548
175.159 11.0187
175.161 10.9828
175.163 10.9471
175.165 10.9116
175.167 10.8745
175.169 10.8395
175.171 10.8048
175.173 10.7705
175.175 10.7367
175.177 10.7034
175.178 10.6708
175.180 10.6390
175.183 10.6002
175.185 10.5649
175.187 10.5304
175.190 10.5000
175.192 10.4718
175.194 10.4488
175.197 10.4296
175.199 10.4166
175.202 10.4095
175.204 10.4096
175.206 10.4173
175.209 10.4326
175.211 10.4567
175.213 10.4876
175.216 10.5254
175.218 10.5693
175.220 10.6202
175.223 10.6723
175.225 10.7284
175.227 10.7821
175.230 10.8364
175.232 10.8853
175.234 10.9321
175.237 10.9720
175.239 11.0079
175.241 11.0368
175.244 11.0612
175.246 11.0792
175.251 11.1013
175.253 11.1057
175.255 11.1065
175.258 11.1033
175.261 11.0965
175.264 11.0861
175.266 11.0736
175.269 11.0584
175.272 11.0420
175.275 11.0235
175.277 11.0047
175.280 10.9843
175.283 10.9640
175.286 10.9424
175.288 10.9213
175.291 10.8991
175.294 10.8777
175.297 10.8561
175.299 10.8346
175.305 10.7908
175.310 10.7476
175.316 10.7050
175.321 10.6640
175.327 10.6230
175.332 10.5829
175.338 10.5437
175.343 10.5059
175.348 10.4745
175.352 10.4436
175.357 10.4132
175.361 10.3841
175.370 10.3268
175.380 10.2715
175.389 10.2178
175.398 10.1667
175.407 10.1177
175.416 10.0709
175.425 10.0259
175.434 9.98395
175.443 9.94466
175.453 9.90823
175.471 9.84424
175.489 9.79334
175.498 9.77243
175.507 9.75421
175.516 9.73827
175.525 9.72425
175.534 9.71129
175.543 9.69915
175.553 9.68703
175.562 9.67476
175.571 9.66167
175.580 9.64764
175.598 9.61623
175.616 9.57981
175.634 9.53857
175.647 9.50758
175.659 9.47508
175.671 9.44075
175.684 9.40533
175.696 9.36839
175.709 9.33065
175.721 9.29187
175.734 9.25212
175.746 9.21105
175.758 9.16933
175.771 9.12625
175.783 9.08246
175.790 9.05981
175.796 9.03725
175.802 9.01444
175.808 8.99140
175.814 8.96815
175.821 8.94474
175.827 8.92124
175.833 8.89772
175.843 8.86047
175.853 8.82424
175.863 8.79003
175.873 8.75944
175.882 8.73330
175.887 8.72234
175.892 8.71323
175.897 8.70566
175.902 8.69990
175.907 8.69569
175.912 8.69288
175.917 8.69120
175.922 8.69042
175.927 8.69019
175.932 8.69018
175.937 8.69008
175.942 8.68963
175.952 8.68687
175.961 8.68072
175.971 8.67085
175.981 8.65740
175.991 8.64101
176.000 8.62410
176.009 8.60573
176.017 8.58603
176.026 8.56529
176.035 8.54347
176.043 8.52128
176.052 8.49862
176.061 8.47561
176.070 8.45210
176.078 8.42871
176.096 8.38176
176.113 8.33497
176.131 8.28871
176.148 8.24306
176.165 8.19888
176.183 8.15598
176.200 8.11524
176.218 8.07660
176.235 8.04099
176.253 8.00871
176.270 7.98037
176.288 7.95630
176.305 7.93783
176.323 7.92586
176.341 7.92135
176.376 7.93879
176.412 7.99792
176.447 8.10529
176.465 8.17774
176.482 8.26217
176.500 8.35743
176.518 8.46169
176.535 8.57243
176.553 8.68589
176.571 8.79985
176.588 8.90990
176.606 9.01235
176.624 9.10382
176.642 9.18149
176.659 9.24324
176.677 9.28773
176.695 9.31427
176.730 9.31509
176.765 9.25168
176.783 9.19910
176.801 9.13446
176.818 9.05912
176.836 8.97481
176.855 8.87233
176.875 8.76102
176.894 8.64188
176.914 8.51636
176.933 8.38374
176.952 8.24507
176.972 8.10056
176.991 7.95110
177.010 7.79510
177.030 7.63318
177.049 7.46507
177.069 7.29136
177.078 7.20149
177.088 7.10984
177.098 7.01633
177.107 6.92092
177.117 6.82353
177.127 6.72409
177.136 6.62255
177.146 6.51991
177.156 6.41398
177.165 6.30575
177.175 6.19518
177.185 6.08222
177.195 5.96685
177.204 5.84905
177.214 5.72884
177.224 5.60754
177.233 5.48271
177.243 5.35572
177.253 5.22679
177.262 5.09621
177.272 4.96436
177.282 4.83178
177.291 4.69920
177.301 4.56890
177.311 4.43941
177.316 4.37532
177.320 4.31372
177.325 4.25232
177.330 4.19395
177.335 4.13654
177.340 4.08286
177.345 4.03116
177.350 3.98408
177.354 3.94030
177.359 3.90231
177.364 3.86936
177.369 3.84372
177.374 3.82571
177.379 3.81650
177.383 3.81760
177.388 3.83057
177.393 3.85784
177.398 3.90039
177.403 3.96250
177.408 4.04443
177.413 4.15291
177.417 4.28726
177.420 4.36963
177.422 4.45749
177.425 4.55461
177.427 4.66167
177.430 4.78456
177.432 4.91426
177.434 5.05634
177.437 5.21170
177.439 5.38875
177.442 5.57444
177.444 5.77673
177.446 5.99686
177.449 6.23622
177.451 6.49628
177.454 6.77865
177.456 7.08507
177.458 7.34594
177.460 7.60898
177.462 7.88843
177.463 8.18524
177.465 8.50044
177.467 8.83514
177.469 9.19049
177.471 9.56773
177.472 9.96815
177.474 10.3931
177.476 10.8441
177.478 11.3227
177.480 11.8303
177.481 12.3687
177.483 12.9396
177.485 13.5447
177.488 14.4826
177.490 15.5006
177.493 16.6034
177.495 17.7950
177.498 19.0783
177.501 20.4542
177.503 21.9212
177.506 23.4136
177.508 25.0425
177.511 26.7374
177.513 28.4815
177.516 30.1854
177.519 31.9620
177.521 33.7174
177.524 35.4250
177.526 36.9983
177.529 38.4840
177.531 39.8126
177.534 41.0829
177.536 42.1856
177.540 43.7602
177.544 44.9800
177.548 45.9231
177.552 46.5661
177.556 46.9707
177.560 47.1453
177.564 47.1305
177.568 46.9520
177.574 46.4013
177.580 45.5911
177.586 44.5925
177.592 43.4848
177.598 42.2797
177.604 41.0548
177.607 40.4164
177.610 39.7993
177.613 39.1853
177.616 38.5766
177.620 37.8357
177.623 37.1082
177.627 36.3963
177.631 35.7015
177.635 35.0251
177.638 34.3678
177.642 33.7302
177.646 33.1289
177.649 32.5305
177.653 31.9520
177.657 31.3931
177.660 30.8534
177.664 30.3325
177.668 29.8300
177.671 29.3452
177.675 28.8900
177.679 28.4386
177.682 28.0032
177.686 27.5833
177.690 27.1783
177.697 26.4105
177.705 25.7046
177.712 25.0371
177.719 24.4139
177.727 23.8314
177.734 23.2933
177.741 22.7818
177.749 22.3016
177.756 21.8503
177.764 21.4309
177.771 21.0299
177.778 20.6514
177.786 20.2935
177.793 19.9591
177.800 19.6376
177.808 19.3323
177.815 19.0422
177.823 18.7697
177.830 18.5064
177.837 18.2551
177.845 18.0151
177.852 17.7885
177.859 17.5686
177.867 17.3578
177.874 17.1555
177.882 16.9638
177.889 16.7768
177.896 16.5969
177.911 16.2585
177.926 15.9409
177.941 15.6457
177.955 15.3666
177.970 15.1054
177.985 14.8567
178.000 14.6223
178.014 14.3977
178.029 14.1846
178.044 13.9790
178.059 13.7827
178.073 13.5933
178.088 13.4100
178.103 13.2308
178.117 13.0574
178.132 12.8868
178.147 12.7205
178.162 12.5557
178.176 12.3939
178.191 12.2322
178.206 12.0723
178.221 11.9112
178.235 11.7505
178.250 11.5872
178.265 11.4227
178.272 11.3388
178.280 11.2540
178.287 11.1682
178.294 11.0824
178.302 10.9942
178.309 10.9057
178.317 10.8145
178.324 10.7228
178.331 10.6280
178.339 10.5311
178.346 10.4319
178.353 10.3317
178.361 10.2273
178.368 10.1201
178.376 10.0096
178.383 9.89731
178.390 9.77974
178.398 9.65817
178.405 9.53229
178.412 9.40360
178.416 9.33657
178.420 9.26829
178.423 9.19871
178.427 9.12780
178.431 9.05555
178.435 8.98192
178.438 8.90690
178.442 8.83256
178.446 8.75478
178.449 8.67562
178.453 8.59510
178.457 8.51327
178.460 8.43021
178.464 8.34602
178.468 8.26084
178.471 8.17721
178.475 8.09071
178.479 8.00400
178.482 7.91749
178.486 7.83173
178.490 7.74742
178.494 7.66544
178.497 7.58693
178.501 7.51522
178.503 7.47980
178.505 7.44813
178.506 7.41701
178.508 7.39004
178.510 7.36465
178.512 7.34393
178.514 7.32610
178.516 7.31359
