 U-235(n,total fission) ENDFB-8.0
Energy(eV) XS(b)
794.850 7.64532
794.869 8.04287
794.887 8.47297
794.906 8.94419
794.925 9.45870
794.943 10.0215
794.962 10.6348
794.980 11.3116
794.999 12.0558
795.017 12.8754
795.036 13.7744
795.055 14.7723
795.064 15.3099
795.073 15.8751
795.082 16.4695
795.092 17.0944
795.101 17.7515
795.110 18.4345
795.120 19.1599
795.129 19.9218
795.138 20.7216
795.147 21.5512
795.157 22.4297
795.166 23.3490
795.184 25.3004
795.197 26.7684
795.210 28.3002
795.223 29.9128
795.236 31.5709
795.249 33.2844
795.262 35.0062
795.275 36.7353
795.288 38.4118
795.301 40.0213
795.314 41.4943
795.327 42.8049
795.340 43.8844
795.353 44.7037
795.366 45.2119
795.379 45.3896
795.392 45.2237
795.405 44.7116
795.417 43.8795
795.430 42.7470
795.443 41.3742
795.456 39.7895
795.469 38.0690
795.482 36.2368
795.495 34.3671
795.508 32.4716
795.521 30.6125
795.534 28.7873
795.547 27.0437
795.560 25.3683
795.573 23.7956
795.586 22.3171
795.599 20.9343
795.612 19.6177
795.625 18.3980
795.638 17.2715
795.651 16.2413
795.665 15.2869
795.678 14.4114
795.691 13.6100
795.704 12.8834
795.717 12.2163
795.730 11.6105
795.744 11.0628
795.757 10.5738
795.770 10.1340
795.783 9.74564
795.796 9.40807
795.809 9.12339
795.823 8.88844
795.836 8.70807
795.849 8.58639
795.856 8.54940
795.862 8.52978
795.869 8.52812
795.875 8.54628
795.882 8.58599
795.889 8.64927
795.895 8.73852
795.902 8.85659
795.908 9.00684
795.915 9.19016
795.921 9.41690
795.928 9.69019
795.935 10.0168
795.941 10.4048
795.948 10.8639
795.954 11.4057
795.958 11.7119
795.961 12.0443
795.964 12.4049
795.968 12.7839
795.971 13.2076
795.974 13.6673
795.977 14.1661
795.981 14.7075
795.984 15.2951
795.987 15.9327
795.991 16.6246
795.994 17.3515
795.997 18.1634
796.000 19.0434
796.004 19.9964
796.007 21.0273
796.010 22.1408
796.014 23.3413
796.017 24.6323
796.020 25.9730
796.024 27.5404
796.027 29.1625
796.030 30.8779
796.034 32.6773
796.037 34.5463
796.041 36.4644
796.044 38.4039
796.047 40.3299
796.051 42.2539
796.054 44.0166
796.058 45.6216
796.061 47.0159
796.065 48.1494
796.068 48.9795
796.071 49.4750
796.075 49.6192
796.078 49.4006
796.082 48.8479
796.085 47.9897
796.088 46.8666
796.092 45.5256
796.095 44.0162
796.099 42.3867
796.102 40.6819
796.106 38.8898
796.109 37.1463
796.116 33.7518
796.119 32.1357
796.123 30.5888
796.126 29.1174
796.129 27.7245
796.134 25.8571
796.139 24.1513
796.144 22.5993
796.149 21.1905
796.154 19.9134
796.159 18.7560
796.164 17.7069
796.169 16.7551
796.173 15.8907
796.178 15.1046
796.183 14.3886
796.188 13.7354
796.193 13.1384
796.198 12.5919
796.203 12.0907
796.208 11.6394
796.213 11.2150
796.217 10.8239
796.222 10.4629
796.227 10.1292
796.232 9.82027
796.237 9.53387
796.242 9.26803
796.247 9.02586
796.257 8.58138
796.266 8.19529
796.276 7.85890
796.286 7.56798
796.296 7.31083
796.305 7.08596
796.315 6.88950
796.325 6.71987
796.335 6.57096
796.345 6.44244
796.354 6.33249
796.364 6.24046
796.374 6.16324
796.384 6.10083
796.393 6.05242
796.403 6.01766
796.413 5.99533
796.423 5.98551
796.433 5.98796
796.442 6.00236
796.452 6.02900
796.462 6.06790
796.472 6.11928
796.481 6.18346
796.491 6.26085
796.501 6.35201
796.511 6.45760
796.521 6.57709
796.530 6.71387
796.540 6.86786
796.550 7.04030
796.560 7.23055
796.569 7.44412
796.579 7.68100
796.589 7.94329
796.599 8.23023
796.609 8.55038
796.618 8.90392
796.628 9.29423
796.638 9.72049
796.648 10.1957
796.657 10.7202
796.667 11.2994
796.677 11.9321
796.687 12.6373
796.697 13.4154
796.706 14.2734
796.716 15.2078
796.726 16.2447
796.736 17.3804
796.745 18.6192
796.755 19.9482
796.763 21.0745
796.770 22.2442
796.786 24.7279
796.793 26.0183
796.801 27.3183
796.808 28.6048
796.816 29.8499
796.824 31.0360
796.831 32.0968
796.839 33.0116
796.847 33.7453
796.854 34.2668
796.862 34.5525
796.869 34.5883
796.877 34.3714
796.885 33.9030
796.892 33.2150
796.900 32.3312
796.907 31.2855
796.915 30.1145
796.923 28.8549
796.938 26.2033
796.953 23.5374
796.961 22.2636
796.968 21.0401
796.976 19.8746
796.984 18.7719
796.991 17.7343
796.999 16.7619
797.010 15.4903
797.015 14.9013
797.020 14.3422
797.031 13.3092
797.042 12.3899
797.053 11.5577
797.063 10.8187
797.074 10.1504
797.085 9.55735
797.096 9.02128
797.106 8.54581
797.117 8.11643
797.128 7.73626
797.139 7.39396
797.149 7.09230
797.160 6.82262
797.171 6.58746
797.182 6.38046
797.192 6.20251
797.203 6.05270
797.214 5.93169
797.225 5.83751
797.235 5.77293
797.246 5.73865
797.257 5.73830
797.268 5.77632
797.278 5.85820
797.289 5.99404
797.295 6.08542
797.300 6.19245
797.305 6.32097
797.311 6.47102
797.316 6.64443
797.321 6.83872
797.327 7.06180
797.332 7.30912
797.338 7.57655
797.343 7.84985
797.348 8.11828
797.354 8.35690
797.359 8.52998
797.362 8.57880
797.364 8.59292
797.367 8.56765
797.369 8.50016
797.372 8.38178
797.375 8.21987
797.377 8.00293
797.380 7.75035
797.383 7.44864
797.385 7.12764
797.388 6.77180
797.391 6.41663
797.396 5.68967
797.401 5.00586
797.407 4.40120
797.412 3.88965
797.417 3.46987
797.422 3.13228
797.428 2.86423
797.432 2.69279
797.436 2.55437
797.440 2.43983
797.444 2.34518
797.452 2.20264
797.461 2.10610
797.469 2.04147
797.477 1.99921
797.485 1.97285
797.493 1.95799
797.502 1.95161
797.510 1.95161
797.518 1.95656
797.526 1.96544
797.543 1.99247
797.559 2.02940
797.575 2.07486
797.592 2.12857
797.608 2.19091
797.625 2.26272
797.641 2.34524
797.657 2.44008
797.674 2.54929
797.690 2.67544
797.707 2.82174
797.723 2.99224
797.739 3.19206
797.748 3.30497
797.756 3.42784
797.764 3.56180
797.772 3.70816
797.780 3.86844
797.789 4.04437
797.797 4.23800
797.805 4.45166
797.813 4.68812
797.821 4.95063
797.830 5.24299
797.838 5.56972
797.846 5.93619
797.854 6.34881
797.862 6.81522
797.871 7.34461
797.875 7.63629
797.879 7.94801
797.883 8.28152
797.887 8.63871
797.891 9.02164
797.895 9.43261
797.899 9.87407
797.903 10.3487
797.908 10.8595
797.912 11.4096
797.916 12.0023
797.920 12.6412
797.924 13.3302
797.928 14.0730
797.932 14.8737
797.936 15.7360
797.940 16.6635
797.944 17.6592
797.949 18.7253
797.953 19.8626
797.956 20.9490
797.960 22.0898
797.964 23.2799
797.967 24.5116
797.971 25.7735
797.975 27.0502
797.979 28.3218
797.982 29.5634
797.986 30.7458
797.990 31.8355
797.993 32.7963
797.997 33.5912
798.001 34.1854
798.004 34.5487
798.008 34.6589
798.012 34.5120
798.015 34.1000
798.019 33.4354
798.023 32.5416
798.027 31.4505
798.030 30.1999
798.034 28.8302
798.038 27.3810
798.041 25.8892
798.045 24.3870
798.049 22.9013
798.052 21.4532
798.056 20.0586
798.060 18.7286
798.064 17.4701
798.067 16.2869
798.071 15.2089
798.074 14.3381
798.077 13.5448
798.080 12.7985
798.083 12.0973
798.086 11.4391
798.089 10.8218
798.092 10.2432
798.095 9.70086
798.098 9.19271
798.101 8.71656
798.104 8.27034
798.107 7.85209
798.113 7.09210
798.119 6.42288
798.125 5.82316
798.131 5.30203
798.137 4.84001
798.143 4.42935
798.149 4.06338
798.155 3.73640
798.161 3.44348
798.167 3.18041
798.173 2.93981
798.179 2.72640
798.185 2.53333
798.191 2.35825
798.197 2.19915
798.203 2.05425
798.215 1.80112
798.227 1.58708
798.239 1.40780
798.251 1.25527
798.263 1.12472
798.275 1.01150
798.287 0.914434
798.299 0.830103
798.311 0.756542
798.323 0.691652
798.335 0.635189
798.359 0.541730
798.384 0.468812
798.408 0.412589
798.432 0.369595
798.456 0.338293
798.480 0.317397
798.504 0.306831
798.528 0.307034
798.552 0.319402
798.576 0.346546
798.600 0.392227
798.612 0.424146
798.624 0.463009
798.636 0.510338
798.648 0.567726
798.660 0.637796
798.672 0.721897
798.684 0.823692
798.696 0.947161
798.708 1.09876
798.720 1.28254
798.732 1.50808
798.738 1.63983
798.744 1.78638
798.750 1.95252
798.756 2.13503
798.762 2.33901
798.768 2.56736
798.774 2.82340
798.780 3.11096
798.786 3.43439
798.792 3.79869
798.798 4.20954
798.804 4.67333
798.810 5.19722
798.816 5.78909
798.822 6.45747
798.828 7.21126
798.834 8.05937
798.840 9.01001
798.845 9.77616
798.849 10.6025
798.854 11.4893
798.858 12.4349
798.862 13.4352
798.867 14.4833
798.871 15.5687
798.875 16.6513
798.880 17.7633
798.884 18.8567
798.889 19.9055
798.893 20.8599
798.897 21.7360
798.902 22.4833
798.906 23.0785
798.910 23.4968
798.915 23.7483
798.919 23.8201
798.924 23.7192
798.928 23.4597
798.932 23.0609
798.937 22.5456
798.941 21.9378
798.946 21.2770
798.954 19.8030
798.963 18.2972
798.967 17.5491
798.972 16.8216
798.976 16.1208
798.981 15.4655
798.984 14.9128
798.988 14.3858
798.992 13.8850
798.996 13.4103
799.000 12.9615
799.003 12.5382
799.007 12.1394
799.011 11.7646
799.015 11.4128
799.019 11.0832
799.026 10.4864
799.034 9.96726
799.041 9.52426
799.049 9.13013
799.057 8.79789
799.065 8.52205
799.072 8.30022
799.080 8.12202
799.088 7.98617
799.096 7.88817
799.103 7.82398
799.111 7.78697
799.119 7.77276
799.135 7.78907
799.150 7.82469
799.166 7.83451
799.173 7.81912
799.181 7.78674
799.189 7.73646
799.197 7.66956
799.212 7.48725
799.228 7.25935
799.243 7.00372
799.259 6.74206
799.275 6.48490
799.290 6.24452
799.305 6.02696
799.321 5.83245
799.336 5.65899
799.351 5.50845
799.366 5.37792
799.382 5.26802
799.397 5.17674
799.412 5.10308
799.427 5.04588
799.442 5.00525
799.458 4.98024
799.473 4.97102
799.488 4.97757
799.503 5.00019
799.519 5.03959
799.534 5.09686
799.549 5.17411
799.564 5.27240
799.580 5.39583
799.595 5.54638
799.610 5.73079
799.618 5.83652
799.625 5.95284
799.633 6.08080
799.641 6.22165
799.648 6.37679
799.656 6.54786
799.663 6.73934
799.671 6.94845
799.679 7.18009
799.686 7.43715
799.694 7.72301
799.701 8.04154
799.709 8.39723
799.717 8.79517
799.724 9.24735
799.732 9.74854
799.740 10.3112
799.743 10.6179
799.747 10.9425
799.751 11.2861
799.755 11.6493
799.759 12.0327
799.762 12.4368
799.766 12.8616
799.770 13.3069
799.774 13.7719
799.778 14.2553
799.782 14.7814
799.786 15.3215
799.790 15.8702
799.793 16.4067
799.801 17.4613
799.805 17.9548
799.809 18.3909
799.813 18.7756
799.817 19.0796
799.821 19.2858
799.825 19.3781
799.829 19.3495
799.833 19.1946
799.837 18.9042
799.841 18.4971
799.845 17.9634
799.849 17.3277
799.853 16.6101
799.857 15.8524
799.861 15.0372
799.865 14.2250
799.873 12.5955
799.877 11.8053
799.881 11.0515
799.885 10.3402
799.889 9.69085
799.893 9.07181
799.896 8.51398
799.900 7.98766
799.904 7.51735
799.908 7.07653
799.912 6.68466
799.916 6.32757
799.920 6.00258
799.924 5.70708
799.928 5.43859
799.932 5.19474
799.936 4.97333
799.943 4.58990
799.951 4.27399
799.959 4.01375
799.967 3.79945
799.975 3.62314
799.982 3.47838
799.990 3.35989
799.998 3.26342
800.006 3.18546
800.014 3.12317
800.021 3.07421
800.029 3.03665
800.037 3.00862
800.045 2.98949
800.061 2.97256
800.076 2.97881
800.092 3.00367
800.107 3.04400
800.123 3.09772
800.139 3.16355
800.154 3.24082
800.170 3.33002
800.185 3.43036
800.201 3.54325
800.217 3.67011
800.232 3.81303
800.248 3.97494
800.263 4.15991
800.279 4.37352
800.287 4.49499
800.295 4.62528
800.303 4.76734
800.310 4.92290
800.318 5.09402
800.326 5.28317
800.334 5.49327
800.342 5.72783
800.349 5.99101
800.357 6.28776
800.365 6.62391
800.373 7.00622
800.381 7.44244
800.388 7.94110
800.396 8.51114
800.400 8.82563
800.404 9.16103
800.408 9.56545
800.413 9.98787
800.417 10.4372
800.421 10.9125
800.430 11.9449
800.439 13.0291
800.447 14.1297
800.452 14.6487
800.456 15.1344
800.460 15.5837
800.465 15.9636
800.469 16.2745
800.473 16.5088
800.478 16.6646
800.482 16.7344
800.486 16.7259
800.490 16.6455
800.495 16.4982
800.499 16.3011
800.508 15.7942
800.516 15.1979
800.525 14.5929
800.534 14.0107
800.542 13.4908
800.550 13.0968
800.557 12.7547
800.565 12.4635
800.572 12.2238
800.579 12.0254
800.587 11.8704
800.594 11.7507
800.601 11.6664
800.609 11.6122
800.616 11.5865
800.623 11.5872
800.631 11.6115
800.638 11.6585
800.645 11.7255
800.653 11.8130
800.660 11.9177
800.668 12.0417
800.675 12.1829
800.690 12.5129
800.704 12.9067
800.719 13.3636
800.734 13.8883
800.749 14.4756
800.763 15.1324
800.778 15.8628
800.793 16.6784
800.807 17.5747
800.822 18.5649
800.837 19.6581
800.852 20.8733
800.866 22.2057
800.881 23.6765
800.896 25.3001
800.911 27.1051
800.925 29.0839
800.940 31.2657
800.955 33.6679
800.969 36.3252
800.984 39.2151
800.999 42.3621
801.006 44.0437
801.014 45.7649
801.025 48.4954
801.036 51.3240
801.047 54.2540
801.058 57.2559
801.069 60.2895
801.080 63.3034
801.091 66.2342
801.102 69.0081
801.113 71.5424
801.124 73.7502
801.135 75.5455
801.146 76.8507
801.157 77.6036
801.168 77.7639
801.179 77.3184
801.190 76.2823
801.201 74.6810
801.212 72.6088
801.223 70.1346
801.234 67.3474
801.245 64.3377
801.256 61.1909
801.267 57.9834
801.278 54.7800
801.289 51.6329
801.300 48.5822
801.311 45.6571
801.322 42.8769
801.333 40.2533
801.344 37.7916
801.355 35.4924
801.366 33.3529
801.374 31.7879
801.383 30.3307
801.391 28.9588
801.400 27.6685
801.408 26.4559
801.417 25.3170
801.425 24.2480
801.434 23.2448
801.442 22.3040
801.451 21.4218
801.459 20.5949
801.468 19.8201
801.476 19.0944
801.485 18.4149
801.493 17.7789
801.502 17.1841
801.510 16.6218
801.519 16.1028
801.527 15.6186
801.536 15.1672
801.544 14.7470
801.553 14.3566
801.570 13.6595
801.587 13.0663
801.604 12.5695
801.621 12.1632
801.638 11.8432
801.655 11.6058
801.672 11.4528
801.689 11.3833
801.706 11.3998
801.715 11.4414
801.723 11.5064
801.732 11.5955
801.740 11.7096
801.749 11.8501
801.757 12.0182
801.766 12.2154
801.774 12.4435
801.783 12.7076
801.791 13.0037
801.800 13.3369
801.808 13.7100
801.817 14.1256
801.825 14.5869
801.834 15.0970
801.842 15.6595
801.851 16.2779
801.859 16.9561
801.868 17.6976
801.876 18.5062
801.885 19.3852
801.893 20.3374
801.902 21.3646
801.910 22.4677
801.919 23.6454
801.927 24.8791
801.935 26.1760
801.944 27.5261
801.952 28.9316
801.961 30.3397
801.969 31.7420
801.978 33.1077
801.986 34.4164
801.994 35.5976
802.003 36.6262
802.011 37.4622
802.020 38.0759
802.028 38.4245
802.037 38.4994
802.045 38.2957
802.053 37.8144
802.062 37.0870
802.070 36.1395
802.079 35.0086
802.087 33.7184
802.096 32.3398
802.112 29.4217
802.129 26.4713
802.138 25.0544
802.146 23.6894
802.155 22.3702
802.163 21.1335
802.171 19.9659
802.180 18.8683
802.189 17.7571
802.198 16.7351
802.207 15.7863
802.216 14.9067
802.225 14.0917
802.234 13.3370
802.243 12.6382
802.252 11.9909
802.261 11.3912
802.270 10.8352
802.279 10.3193
802.288 9.84031
802.297 9.39510
802.306 8.98092
802.315 8.59522
802.324 8.23568
802.333 7.89658
802.342 7.58341
802.351 7.29057
802.360 7.01646
802.369 6.75961
802.378 6.51872
802.387 6.29256
802.396 6.08004
802.414 5.69202
802.432 5.34763
802.450 5.04104
802.468 4.76734
802.486 4.52115
802.504 4.30171
802.522 4.10466
802.540 3.92752
802.558 3.76819
802.576 3.62490
802.594 3.49611
802.612 3.38056
802.630 3.27713
802.648 3.18492
802.666 3.10315
802.684 3.03120
802.702 2.96853
802.720 2.91475
802.738 2.86956
802.756 2.83277
802.774 2.80413
802.792 2.78395
802.810 2.77217
802.828 2.76897
802.846 2.77470
802.864 2.78981
802.882 2.81489
802.900 2.85073
802.918 2.89860
802.936 2.95920
802.954 3.03427
802.972 3.12569
802.990 3.23576
803.008 3.36736
803.017 3.44232
803.026 3.52408
803.035 3.61323
803.044 3.71042
803.053 3.81765
803.062 3.93341
803.071 4.05978
803.080 4.19786
803.089 4.34888
803.098 4.51425
803.107 4.69558
803.116 4.89473
803.125 5.11382
803.134 5.35531
803.143 5.62205
803.152 5.91736
803.161 6.24510
803.170 6.60981
803.179 7.01682
803.184 7.23811
803.188 7.47244
803.193 7.72075
803.197 7.98413
803.202 8.26373
803.206 8.56081
803.211 8.87678
803.215 9.21313
803.220 9.57155
803.224 9.95387
803.229 10.3621
803.233 10.7984
803.238 11.2653
803.242 11.7654
803.247 12.3016
803.251 12.8773
803.256 13.4959
803.260 14.1614
803.265 14.8781
803.269 15.6507
803.274 16.4844
803.278 17.3849
803.283 18.3584
803.287 19.4114
803.292 20.5513
803.296 21.7857
803.301 23.1227
803.305 24.5707
803.310 26.1384
803.314 27.8341
803.319 29.6660
803.321 30.6571
803.323 31.6408
803.326 32.7072
803.328 33.7639
803.330 34.9073
803.332 36.0378
803.334 37.1503
803.337 38.2949
803.339 39.4708
803.341 40.6768
803.343 41.9114
803.345 43.1728
803.349 45.7028
803.353 48.3653
803.357 51.0004
803.362 53.6926
803.366 56.2610
803.370 58.7668
803.374 61.0731
803.378 63.1023
803.382 64.7422
803.387 66.0039
803.391 66.7731
803.395 67.0503
803.399 66.8084
803.403 66.0458
803.407 64.7964
803.412 63.1149
803.416 61.1228
803.420 58.7983
803.424 56.3269
803.428 53.6614
803.432 50.9928
803.436 48.2476
803.441 45.5375
803.445 42.8988
803.449 40.4176
803.453 37.9908
803.457 35.7449
803.461 33.5760
803.466 31.5889
803.471 29.2511
803.476 27.1491
803.481 25.1896
803.486 23.4357
803.491 21.8051
803.496 20.3474
803.502 18.9925
803.507 17.7805
803.512 16.6526
803.517 15.6419
803.522 14.6993
803.527 13.8527
803.533 13.0610
803.538 12.3479
803.543 11.6915
803.548 11.0865
803.553 10.5176
803.558 10.0022
803.563 9.51606
803.568 9.07442
803.574 8.65671
803.579 8.27619
803.584 7.91532
803.589 7.58572
803.594 7.27235
803.599 6.98542
803.605 6.71197
803.610 6.46103
803.615 6.22134
803.620 6.00090
803.625 5.79385
803.630 5.59919
803.635 5.41254
803.640 5.24023
803.651 4.92166
803.661 4.63806
803.671 4.38486
803.682 4.15826
803.692 3.95501
803.702 3.77239
803.712 3.60958
803.723 3.46143
803.733 3.32791
803.743 3.20758
803.754 3.10019
803.764 3.00257
803.774 2.91492
803.784 2.83645
803.795 2.76716
803.805 2.70512
803.815 2.65060
803.826 2.60323
803.836 2.56271
803.846 2.52883
803.856 2.50147
803.877 2.46623
803.898 2.45722
803.918 2.47657
803.928 2.49813
803.939 2.52855
803.949 2.56879
803.959 2.61952
803.969 2.68328
803.980 2.76164
803.990 2.85715
804.000 2.97314
804.011 3.11394
804.021 3.28531
804.031 3.49495
804.041 3.75054
804.047 3.90357
804.052 4.07147
804.057 4.26359
804.062 4.47577
804.067 4.72029
804.072 4.99237
804.077 5.30191
804.083 5.65545
804.088 6.06934
804.093 6.53704
804.098 7.08808
804.101 7.39559
804.103 7.71345
804.106 8.06871
804.108 8.45073
804.111 8.86094
804.113 9.28298
804.116 9.75123
804.119 10.2295
804.121 10.7549
804.124 11.2843
804.128 12.2141
804.132 13.1611
804.136 14.0630
804.138 14.4694
804.140 14.8121
804.142 15.1108
804.145 15.3314
804.147 15.4591
804.149 15.4827
804.151 15.3952
804.153 15.1880
804.155 14.8614
804.157 14.4451
804.159 13.9086
804.161 13.2859
804.163 12.5959
804.165 11.8588
804.167 11.0948
804.170 10.3222
804.174 8.84701
804.178 7.45190
804.180 6.81446
804.182 6.24823
804.184 5.69725
804.186 5.19032
804.190 4.32124
804.194 3.67814
804.197 3.14695
804.201 2.68400
804.204 2.30306
804.208 1.97136
804.212 1.69814
804.215 1.46577
804.219 1.26781
804.222 1.09438
804.226 0.950501
804.229 0.827206
804.233 0.721353
804.236 0.627913
804.240 0.549832
804.247 0.424329
804.254 0.329451
804.261 0.259624
804.268 0.206802
804.275 0.168148
804.282 0.139313
804.289 0.118744
804.296 0.104041
804.303 0.0942695
804.310 0.0881024
804.317 0.0849210
804.324 0.0840084
804.331 0.0849116
804.345 0.0907330
804.360 0.100214
804.374 0.111988
804.388 0.125190
804.402 0.139270
804.416 0.153879
804.444 0.184020
804.472 0.214566
804.501 0.245484
804.529 0.276965
804.557 0.309371
804.585 0.343168
804.613 0.378908
804.642 0.417238
804.670 0.459070
804.698 0.505030
804.726 0.556392
804.755 0.614598
804.783 0.681529
804.811 0.759710
804.839 0.852626
804.867 0.965225
804.881 1.03105
804.896 1.10477
804.910 1.18788
804.924 1.28228
804.938 1.39034
804.952 1.51510
804.966 1.66050
804.980 1.83165
804.994 2.03527
805.001 2.15279
805.008 2.28024
805.015 2.42284
805.022 2.57837
805.030 2.75337
805.037 2.94527
805.044 3.16229
805.051 3.40132
805.058 3.67256
805.065 3.97197
805.072 4.31183
805.079 4.68610
805.086 5.10843
805.093 5.56848
805.102 6.19149
805.110 6.86035
805.119 7.56728
805.127 8.25470
805.131 8.57970
805.136 8.87738
805.140 9.13797
805.144 9.34753
805.149 9.50756
805.153 9.60565
805.157 9.63743
805.161 9.60312
805.166 9.50284
805.170 9.34139
805.174 9.12601
805.178 8.87223
805.183 8.57769
805.187 8.25805
805.196 7.58866
805.204 6.91077
805.213 6.28124
805.221 5.70782
805.230 5.21225
805.237 4.83838
805.245 4.51495
805.252 4.23761
805.259 4.00453
805.267 3.80470
805.274 3.63724
805.281 3.49826
805.289 3.38572
805.296 3.29364
805.304 3.22122
805.311 3.16635
805.318 3.12767
805.326 3.10266
805.333 3.09075
805.340 3.09093
805.348 3.10218
805.363 3.15635
805.377 3.24920
805.392 3.38058
805.407 3.54891
805.422 3.75817
805.429 3.87870
805.436 4.00866
805.444 4.15224
805.451 4.30630
805.458 4.47592
805.466 4.65748
805.473 4.85710
805.480 5.07369
